Tiempo (s),Temperatura (°C),Potencia Luz (%),Potencia Luz Aplicada (%),Velocidad Ventilador (RPM),Potencia Ventilador (%)
215.121,27.46,,24.95,270.0,0
215.446,27.56,,21.8,1080.0,0
215.752,27.35,,28.0,1080.0,0
216.063,27.09,,35.74,1080.0,0
216.373,27.18,,33.13,390.0,0
216.682,27.15,,34.15,390.0,0
216.994,27.15,,34.13,390.0,0
217.321,27.18,,33.07,300.0,0
217.628,27.02,,37.73,300.0,0
217.939,27.06,,36.69,300.0,0
218.25,27.28,,29.91,300.0,0
218.563,27.27,,30.4,510.0,0
218.876,27.42,,25.64,510.0,0
219.187,27.61,,19.86,510.0,0
219.498,27.61,,19.8,360.0,0
219.809,27.63,,19.22,360.0,0
220.119,27.61,,19.68,360.0,0
220.429,27.66,,18.0,1110.0,0
220.756,27.44,,24.71,1110.0,0
220.757,27.59,,19.99,1110.0,0
221.066,27.49,,23.06,1110.0,0
221.377,27.49,,23.01,1500.0,0
221.687,27.27,,29.69,1500.0,0
222.0,27.09,,34.87,1500.0,0
222.316,27.09,,34.86,3420.0,0
222.627,27.11,,34.33,3420.0,0
222.937,27.16,,32.76,3420.0,0
223.25,27.2,,31.69,5310.0,0
223.562,27.18,,32.19,5310.0,0
223.872,27.13,,33.73,5310.0,0
224.184,27.28,,29.03,5310.0,0
224.495,27.3,,28.49,600.0,0
224.82,27.37,,26.35,600.0,0
225.133,27.54,,21.1,600.0,0
225.444,27.37,,26.25,390.0,0
225.755,27.61,,18.9,390.0,0
226.065,27.6,,19.36,390.0,0
226.379,27.47,,22.87,360.0,0
226.688,27.37,,25.92,360.0,0
227.002,27.3,,27.98,360.0,0
227.315,27.27,,28.99,360.0,0
227.622,27.06,,35.2,2220.0,0
227.942,27.25,,29.49,2220.0,0
228.253,27.09,,34.16,2220.0,0
228.563,27.18,,31.56,10500.0,0
228.875,27.2,,31.02,10500.0,0
229.186,27.18,,31.52,10500.0,0
229.493,26.9,,39.78,8790.0,0
229.497,26.87,,40.82,8790.0,0
229.817,27.09,,34.07,8790.0,0
230.128,27.2,,30.94,8790.0,0
230.44,27.15,,32.47,1800.0,0
230.749,27.37,,25.67,1800.0,0
231.064,27.35,,26.16,1800.0,0
231.373,27.23,,29.76,720.0,0
231.685,27.46,,22.99,720.0,0
231.996,27.46,,22.9,720.0,0
232.311,27.46,,22.86,240.0,0
232.622,27.53,,20.74,240.0,0
232.935,27.35,,25.88,240.0,0
233.243,27.2,,30.52,240.0,0
233.554,27.01,,36.21,1920.0,0
233.882,26.94,,38.28,1920.0,0
234.195,27.01,,36.22,1920.0,0
234.506,27.01,,36.22,1470.0,0
234.818,26.92,,38.8,1470.0,0
235.13,27.06,,34.64,1470.0,0
235.437,26.99,,36.71,270.0,0
235.747,27.2,,30.47,270.0,0
236.058,27.28,,27.86,270.0,0
236.371,27.32,,26.79,270.0,0
236.683,27.6,,18.39,1380.0,0
236.992,27.41,,24.06,1380.0,0
237.321,27.34,,26.09,1380.0,0
237.63,27.32,,26.58,300.0,0
237.942,27.34,,26.03,300.0,0
237.943,27.32,,26.49,300.0,0
238.251,27.75,,13.42,480.0,0
238.563,27.51,,20.61,480.0,0
238.872,27.51,,20.56,480.0,0
239.186,27.23,,28.83,480.0,0
239.494,26.94,,37.67,3240.0,0
239.805,26.97,,36.64,3240.0,0
240.129,26.9,,38.72,3240.0,0
240.442,26.9,,38.73,5790.0,0
240.752,26.78,,42.37,5790.0,0
241.062,27.22,,29.37,5790.0,0
241.371,27.3,,26.76,330.0,0
241.681,27.41,,23.62,330.0,0
241.992,27.68,,15.24,330.0,0
242.321,27.42,,23.0,1980.0,0
242.617,27.73,,13.52,1980.0,0
242.944,27.7,,14.48,1980.0,0
243.257,27.68,,14.94,1980.0,0
243.569,27.66,,15.39,630.0,0
243.896,27.72,,13.75,630.0,0
244.207,27.63,,16.25,630.0,0
244.519,27.44,,21.92,330.0,0
244.832,27.41,,22.91,330.0,0
245.145,27.13,,31.2,330.0,0
245.455,27.16,,30.15,2070.0,0
245.767,27.02,,34.31,2070.0,0
246.079,27.02,,34.3,2070.0,0
246.08,27.11,,31.71,2070.0,0
246.393,27.09,,32.22,13590.0,0
246.699,27.06,,33.24,13590.0,0
247.008,27.15,,30.64,13590.0,0
247.322,27.3,,25.94,12810.0,0
247.644,27.28,,26.42,12810.0,0
247.953,27.3,,25.88,12810.0,0
248.264,27.35,,24.22,3240.0,0
248.573,27.37,,23.66,3240.0,0
248.884,27.39,,23.1,3240.0,0
249.206,27.6,,16.82,3240.0,0
249.515,27.37,,23.54,7290.0,0
249.827,27.39,,22.94,7290.0,0
250.136,27.35,,23.94,7290.0,0
250.457,27.04,,33.25,6480.0,0
250.767,27.08,,32.2,6480.0,0
251.079,27.25,,27.0,6480.0,0
251.388,27.18,,29.08,8460.0,0
251.702,27.28,,25.96,8460.0,0
252.011,27.28,,25.93,8460.0,0
252.325,27.16,,29.54,8460.0,0
252.635,27.15,,30.04,4800.0,0
252.946,27.13,,30.54,4800.0,0
253.272,27.09,,31.56,4800.0,0
253.579,27.25,,26.87,6180.0,0
253.888,27.27,,26.32,6180.0,0
254.199,27.49,,19.5,6180.0,0
254.51,27.72,,12.63,4440.0,0
254.821,27.54,,17.77,4440.0,0
254.822,27.79,,10.41,4440.0,0
255.133,27.7,,12.95,4440.0,0
255.449,27.63,,14.95,1320.0,0
255.771,27.63,,14.82,1320.0,0
256.077,27.34,,23.61,1320.0,0
256.387,27.16,,28.79,630.0,0
256.709,27.18,,28.26,630.0,0
257.019,26.96,,35.01,630.0,0
257.327,26.97,,34.51,4560.0,0
257.634,26.96,,35.03,4560.0,0
257.955,26.99,,34.0,4560.0,0
258.268,26.99,,34.0,4560.0,0
258.578,27.06,,31.92,14040.0,0
258.892,26.96,,35.01,14040.0,0
259.203,26.97,,34.49,14040.0,0
259.511,27.22,,27.2,10560.0,0
259.823,27.2,,27.7,10560.0,0
260.148,27.41,,21.42,10560.0,0
260.475,27.49,,18.75,3840.0,0
260.781,27.42,,20.79,3840.0,0
261.091,27.34,,23.34,3840.0,0
261.4,27.32,,23.83,3840.0,0
261.723,27.68,,12.83,4140.0,0
262.033,27.46,,19.51,4140.0,0
262.343,27.53,,17.4,4140.0,0
262.655,27.28,,24.63,3390.0,0
262.963,27.16,,28.24,3390.0,0
262.964,26.9,,36.04,3390.0,0
263.274,26.89,,36.57,4800.0,0
263.599,26.92,,35.55,4800.0,0
263.905,26.92,,35.56,4800.0,0
264.216,26.96,,34.53,4800.0,0
264.525,27.04,,31.94,11220.0,0
264.836,27.99,,3.25,11220.0,0
265.161,28.05,,1.6,11220.0,0
265.475,28.06,,0.98,6930.0,0
265.787,28.05,,1.39,6930.0,0
266.097,27.11,,29.34,6930.0,0
266.409,27.28,,24.12,90.0,0
266.719,27.3,,23.57,90.0,0
267.03,27.49,,17.81,90.0,0
267.342,27.56,,15.68,90.0,0
267.651,27.51,,17.11,990.0,0
267.973,27.44,,19.13,990.0,0
268.282,27.22,,25.85,990.0,0
268.594,27.15,,27.91,1590.0,0
268.903,26.87,,36.22,1590.0,0
269.211,26.94,,34.17,1590.0,0
269.535,26.94,,34.18,9270.0,0
269.846,26.89,,35.74,9270.0,0
270.154,26.94,,34.2,9270.0,0
270.464,26.92,,34.72,13260.0,0
270.788,27.04,,31.1,13260.0,0
271.1,27.13,,28.51,13260.0,0
271.101,27.11,,29.01,13260.0,0
271.414,27.3,,23.27,10560.0,0
271.723,27.25,,24.79,10560.0,0
272.034,27.39,,20.57,10560.0,0
272.348,27.58,,14.81,5640.0,0
272.658,27.37,,21.0,5640.0,0
272.963,27.3,,23.03,5640.0,0
273.275,27.39,,20.39,4260.0,0
273.588,27.16,,27.07,4260.0,0
273.911,27.23,,24.98,4260.0,0
274.226,27.35,,21.34,4260.0,0
274.534,27.09,,29.12,2910.0,0
274.847,27.16,,27.04,2910.0,0
275.158,27.02,,31.18,2910.0,0
275.472,27.09,,29.1,3330.0,0
275.78,27.11,,28.57,3330.0,0
276.092,27.18,,26.48,3330.0,0
276.402,27.13,,28.01,5940.0,0
276.714,27.08,,29.55,5940.0,0
277.026,27.23,,24.86,5940.0,0
277.351,27.2,,25.88,5940.0,0
277.659,27.37,,20.65,3870.0,0
277.97,27.56,,14.85,3870.0,0
278.282,27.56,,14.79,3870.0,0
278.591,27.75,,9.0,2790.0,0
278.902,27.58,,14.13,2790.0,0
279.213,27.77,,8.35,2790.0,0
279.523,27.3,,22.26,90.0,0
279.848,27.09,,28.48,90.0,0
279.849,27.3,,22.22,90.0,0
280.159,27.06,,29.47,90.0,0
280.474,27.03,,30.5,1650.0,0
280.784,27.11,,27.89,1650.0,0
281.095,26.84,,36.2,1650.0,0
281.411,26.89,,34.66,4740.0,0
281.721,26.92,,33.64,4740.0,0
282.034,27.01,,31.06,4740.0,0
282.347,26.9,,34.2,12180.0,0
282.659,27.09,,28.48,12180.0,0
282.968,27.01,,31.06,12180.0,0
283.281,27.16,,26.38,12180.0,0
283.593,27.16,,26.37,9780.0,0
283.902,27.18,,25.81,9780.0,0
284.216,27.25,,23.72,9780.0,0
284.527,27.32,,21.61,2880.0,0
284.837,27.37,,20.02,2880.0,0
285.161,27.56,,14.26,2880.0,0
285.475,27.4,,18.86,4080.0,0
285.784,27.2,,25.07,4080.0,0
286.091,27.21,,24.53,4080.0,0
286.404,26.96,,32.3,4080.0,0
286.716,26.9,,33.86,4680.0,0
287.037,26.77,,38.03,4680.0,0
287.347,26.8,,37.02,4680.0,0
287.658,26.77,,38.07,7380.0,0
287.968,26.78,,37.57,7380.0,0
288.277,26.78,,37.6,7380.0,0
288.588,26.9,,34.0,480.0,0
288.589,27.15,,26.74,480.0,0
288.899,27.35,,20.49,480.0,0
289.224,27.27,,23.04,480.0,0
289.534,27.42,,18.31,750.0,0
289.842,27.35,,20.3,750.0,0
290.154,27.15,,26.51,750.0,0
290.465,27.51,,15.59,3090.0,0
290.777,27.47,,16.58,3090.0,0
291.101,27.23,,23.75,3090.0,0
291.415,27.34,,20.62,2430.0,0
291.726,27.13,,26.84,2430.0,0
292.037,26.92,,33.07,2430.0,0
292.351,26.85,,35.14,2430.0,0
292.65,26.82,,36.21,5730.0,0
292.974,26.82,,36.23,5730.0,0
293.285,26.85,,35.21,5730.0,0
293.597,27.01,,30.57,10440.0,0
293.909,27.01,,30.57,10440.0,0
294.219,26.99,,31.08,10440.0,0
294.534,26.97,,31.6,10170.0,0
294.844,27.09,,27.96,10170.0,0
295.159,27.08,,28.47,10170.0,0
295.469,27.15,,26.38,10170.0,0
295.779,27.4,,18.54,8940.0,0
296.091,27.18,,25.25,8940.0,0
296.404,27.23,,23.68,8940.0,0
296.724,27.32,,21.05,6150.0,0
297.036,27.32,,21.02,6150.0,0
297.038,27.4,,18.36,6150.0,0
297.347,27.32,,20.91,7260.0,0
297.658,27.15,,26.08,7260.0,0
297.971,27.2,,24.51,7260.0,0
298.279,26.96,,31.78,5220.0,0
298.59,27.02,,29.72,5220.0,0
298.901,26.87,,34.36,5220.0,0
299.214,26.82,,35.93,5220.0,0
299.525,26.85,,34.92,11850.0,0
299.842,26.84,,35.45,11850.0,0
300.147,27.11,,27.2,11850.0,0
300.463,27.11,,27.18,11250.0,0
300.777,27.27,,22.49,11250.0,0
301.1,27.18,,25.05,11250.0,0
301.411,27.35,,19.83,6510.0,0
301.725,27.41,,18.16,6510.0,0
302.034,27.39,,18.64,6510.0,0
302.344,27.51,,14.98,6510.0,0
302.66,27.51,,14.93,3990.0,0
302.97,27.35,,19.58,3990.0,0
303.282,27.47,,15.84,3990.0,0
303.594,27.4,,17.87,810.0,0
303.903,27.16,,25.09,810.0,0
304.218,27.11,,26.63,810.0,0
304.527,26.87,,33.91,2340.0,0
304.853,26.85,,34.46,2340.0,0
305.16,26.89,,33.44,2340.0,0
305.472,26.87,,33.97,2340.0,0
305.473,26.87,,33.98,14850.0,0
305.782,26.85,,34.52,14850.0,0
306.093,26.92,,32.46,14850.0,0
306.402,27.08,,27.79,14010.0,0
306.713,27.06,,28.3,14010.0,0
307.04,27.06,,28.29,14010.0,0
307.336,27.27,,22.01,8640.0,0
307.662,27.34,,19.89,8640.0,0
307.975,27.37,,18.83,8640.0,0
308.283,27.58,,12.54,8640.0,0
308.596,27.35,,19.24,6150.0,0
308.907,27.25,,22.29,6150.0,0
309.217,27.3,,20.71,6150.0,0
309.527,26.97,,30.55,4020.0,0
309.837,27.01,,29.52,4020.0,0
310.15,27.13,,25.9,4020.0,0
310.461,26.8,,35.77,5850.0,0
310.775,26.96,,31.13,5850.0,0
311.099,26.92,,32.17,5850.0,0
311.41,26.85,,34.25,5850.0,0
311.723,26.92,,32.2,13350.0,0
312.037,26.87,,33.76,13350.0,0
312.348,26.99,,30.14,13350.0,0
312.661,27.04,,28.59,12630.0,0
312.968,27.28,,21.31,12630.0,0
313.279,27.27,,21.79,12630.0,0
313.589,27.15,,25.38,7860.0,0
313.9,27.3,,20.68,7860.0,0
314.225,27.28,,21.18,7860.0,0
314.227,27.44,,16.49,7860.0,0
314.553,27.49,,14.89,6570.0,0
314.861,27.27,,21.54,6570.0,0
315.169,27.06,,27.75,6570.0,0
315.478,26.99,,29.82,1740.0,0
315.803,26.82,,35.02,1740.0,0
316.113,26.89,,32.97,1740.0,0
316.42,26.99,,29.87,9090.0,0
316.731,27.01,,29.36,9090.0,0
317.041,27.01,,29.35,9090.0,0
317.364,27.02,,28.83,9090.0,0
317.679,27.01,,29.35,7200.0,0
317.987,26.85,,34.0,7200.0,0
318.297,27.03,,28.82,7200.0,0
318.607,26.9,,32.44,8820.0,0
318.913,27.06,,27.77,8820.0,0
319.238,27.11,,26.21,8820.0,0
319.553,26.89,,32.93,7110.0,0
319.86,27.08,,27.23,7110.0,0
320.173,26.87,,33.46,7110.0,0
320.482,26.96,,30.88,7110.0,0
320.789,27.28,,21.04,7770.0,0
321.116,27.13,,25.69,7770.0,0
321.423,27.08,,27.22,7770.0,0
321.734,26.9,,32.4,6300.0,0
322.045,26.96,,30.85,6300.0,0
322.357,26.78,,36.08,6300.0,0
322.359,26.85,,34.03,8310.0,0
322.665,26.96,,30.94,8310.0,0
322.981,26.9,,32.5,8310.0,0
323.289,26.89,,33.03,8310.0,0
323.602,26.8,,35.64,12090.0,0
323.926,26.9,,32.54,12090.0,0
324.237,26.85,,34.1,12090.0,0
324.55,27.09,,26.84,13200.0,0
324.86,27.35,,19.02,13200.0,0
325.169,27.46,,15.83,13200.0,0
325.49,27.53,,13.72,5820.0,0
325.8,27.53,,13.66,5820.0,0
326.11,27.27,,21.42,5820.0,0
326.422,27.4,,17.24,1380.0,0
326.731,27.32,,19.76,1380.0,0
327.041,27.09,,26.48,1380.0,0
327.365,27.09,,26.48,1380.0,0
327.677,26.94,,31.14,2250.0,0
327.987,26.8,,35.3,2250.0,0
328.296,26.87,,33.27,2250.0,0
328.607,26.94,,31.21,9780.0,0
328.916,26.97,,30.18,9780.0,0
329.243,26.9,,32.25,9780.0,0
329.551,26.94,,31.22,11190.0,0
329.862,26.89,,32.79,11190.0,0
330.17,26.87,,33.32,11190.0,0
330.481,27.09,,26.59,11190.0,0
330.793,27.11,,26.07,11130.0,0
331.115,27.21,,22.94,11130.0,0
331.117,27.34,,19.25,11130.0,0
331.426,27.23,,22.34,7830.0,0
331.738,27.13,,25.42,7830.0,0
332.053,26.97,,30.08,7830.0,0
332.36,27.18,,23.85,8880.0,0
332.668,27.15,,24.86,8880.0,0
332.984,27.25,,21.74,8880.0,0
333.291,27.22,,22.75,8880.0,0
333.606,27.06,,27.41,8940.0,0
333.914,27.11,,25.85,8940.0,0
334.24,26.96,,30.54,8940.0,0
334.552,26.99,,29.51,4590.0,0
334.861,26.99,,29.51,4590.0,0
335.173,26.85,,33.65,4590.0,0
335.483,26.99,,29.51,9120.0,0
335.795,26.97,,30.03,9120.0,0
336.107,27.09,,26.39,9120.0,0
336.42,27.15,,24.84,9120.0,0
336.73,27.28,,20.67,7800.0,0
337.04,27.37,,18.03,7800.0,0
337.367,27.39,,17.47,7800.0,0
337.676,27.35,,18.46,4710.0,0
337.987,27.39,,17.39,4710.0,0
338.298,27.37,,17.86,4710.0,0
338.612,27.2,,23.0,2580.0,0
338.926,27.18,,23.49,2580.0,0
339.236,27.03,,28.16,2580.0,0
339.547,26.97,,29.71,2580.0,0
339.549,26.77,,35.94,5100.0,0
339.86,26.82,,34.45,5100.0,0
340.171,26.7,,38.08,5100.0,0
340.483,26.65,,39.66,11490.0,0
340.79,26.65,,39.7,11490.0,0
341.116,27.03,,28.26,11490.0,0
341.427,27.04,,27.74,630.0,0
341.74,27.13,,25.15,630.0,0
342.044,27.37,,17.86,630.0,0
342.356,27.01,,28.79,630.0,0
342.667,26.97,,29.82,330.0,0
342.991,27.16,,24.09,330.0,0
343.302,27.22,,22.51,330.0,0
343.612,27.13,,25.07,5610.0,0
343.925,27.35,,18.31,5610.0,0
344.232,27.13,,25.02,5610.0,0
344.555,27.08,,26.56,3450.0,0
344.879,27.16,,23.97,3450.0,0
345.188,26.97,,29.66,3450.0,0
345.498,27.06,,27.08,3450.0,0
345.807,27.09,,26.04,2760.0,0
346.122,26.84,,33.84,2760.0,0
346.433,26.82,,34.38,2760.0,0
346.745,26.77,,35.95,8490.0,0
347.069,26.71,,37.52,8490.0,0
347.381,26.75,,36.52,8490.0,0
347.382,26.9,,31.88,7500.0,0
347.694,27.13,,25.13,7500.0,0
348.0,27.34,,18.89,7500.0,0
348.311,27.42,,16.27,7500.0,0
348.622,27.46,,15.18,690.0,0
348.945,27.35,,18.21,690.0,0
349.256,27.15,,24.41,690.0,0
349.567,27.3,,19.71,1380.0,0
349.872,27.3,,19.68,1380.0,0
350.182,27.18,,23.24,1380.0,0
350.496,27.25,,21.16,1110.0,0
350.805,27.01,,28.41,1110.0,0
351.124,26.75,,36.19,1110.0,0
351.439,25.3,,79.78,1110.0,0
351.742,25.6,,100.0,3960.0,0
352.061,25.77,,96.43,3960.0,0
352.37,25.97,,90.43,3960.0,0
352.695,27.58,,42.4,330.0,0
353.006,27.61,,41.4,330.0,0
353.316,27.47,,75.84,330.0,0
353.629,27.56,,73.38,840.0,0
353.939,27.46,,76.65,840.0,0
354.249,27.51,,75.24,840.0,0
354.562,27.47,,76.42,840.0,0
354.875,27.35,,80.37,450.0,0
355.183,27.27,,83.13,450.0,0
355.494,27.21,,84.87,450.0,0
355.806,27.27,,83.49,1050.0,0
356.129,27.35,,81.05,1050.0,0
356.131,27.46,,78.26,1050.0,0
356.44,27.46,,78.42,570.0,0
356.752,27.63,,43.28,570.0,0
357.063,27.49,,47.5,570.0,0
357.372,27.51,,47.03,750.0,0
357.694,27.32,,22.64,750.0,0
358.006,27.21,,25.73,750.0,0
358.314,27.11,,28.83,750.0,0
358.626,27.04,,30.89,390.0,0
358.935,26.82,,37.63,390.0,0
359.248,26.89,,35.57,390.0,0
359.558,26.91,,35.07,900.0,0
359.868,27.16,,27.29,900.0,0
360.194,27.2,,26.24,900.0,0
360.504,27.44,,18.96,150.0,0
360.812,27.3,,23.02,150.0,0
361.122,27.35,,21.43,150.0,0
361.434,27.28,,23.46,150.0,0
361.746,27.28,,23.43,990.0,0
362.068,27.04,,30.67,990.0,0
362.369,27.15,,27.52,990.0,0
362.68,27.28,,23.37,90.0,0
363.005,27.15,,27.49,90.0,0
363.317,27.16,,26.96,90.0,0
363.63,26.9,,34.76,30.0,0
363.94,26.9,,34.77,30.0,0
364.252,26.87,,35.81,30.0,0
364.565,27.04,,30.64,30.0,0
364.877,27.04,,30.63,930.0,0
364.879,26.92,,34.26,930.0,0
365.19,26.99,,32.2,930.0,0
365.503,26.89,,35.32,870.0,0
365.814,26.78,,38.43,870.0,0
366.122,26.94,,33.78,870.0,0
366.436,27.06,,30.16,930.0,0
366.749,27.04,,30.67,930.0,0
367.056,27.35,,21.33,930.0,0
367.381,27.16,,26.99,930.0,0
367.692,27.11,,28.53,2880.0,0
368.0,27.1,,29.0,2880.0,0
368.314,27.08,,29.51,2880.0,0
368.621,27.13,,27.96,1050.0,0
368.932,27.18,,26.39,1050.0,0
369.255,26.96,,33.13,1050.0,0
369.563,26.82,,37.3,1320.0,0
369.878,26.82,,37.32,1320.0,0
370.189,26.78,,38.37,1320.0,0
370.499,26.78,,38.4,1320.0,0
370.814,26.75,,39.45,390.0,0
371.124,27.15,,27.52,390.0,0
371.436,27.11,,28.54,390.0,0
371.746,27.3,,52.92,870.0,0
372.059,27.34,,82.06,870.0,0
372.378,27.32,,100.0,870.0,0
372.682,27.47,,100.0,450.0,0
372.994,27.4,,100.0,450.0,0
373.305,27.58,,100.0,450.0,0
373.629,27.52,,100.0,450.0,0
373.631,27.49,,100.0,0.0,0
373.939,27.54,,100.0,0.0,0
374.249,27.58,,100.0,0.0,0
374.562,27.63,,100.0,0.0,0
374.876,27.66,,100.0,0.0,0
375.187,27.7,,100.0,0.0,0
375.497,27.75,,100.0,0.0,0
375.809,27.75,,100.0,0.0,0
376.118,27.82,,100.0,0.0,0
376.441,27.77,,100.0,0.0,0
376.752,27.77,,100.0,0.0,0
377.06,27.78,,100.0,0.0,0
377.37,27.75,,100.0,0.0,0
377.68,27.78,,100.0,0.0,0
378.006,27.84,,100.0,0.0,0
378.316,27.87,,100.0,0.0,0
378.629,27.82,,100.0,0.0,0
378.939,27.77,,100.0,0.0,0
379.253,27.68,,100.0,0.0,0
379.563,27.7,,100.0,0.0,0
379.868,27.7,,100.0,0.0,0
380.191,27.77,,100.0,0.0,0
380.504,27.79,,100.0,0.0,0
380.81,27.82,,100.0,0.0,0
381.121,27.96,,100.0,0.0,0
381.433,27.92,,100.0,0.0,0
381.745,27.89,,100.0,0.0,0
382.067,27.91,,100.0,0.0,0
382.068,27.91,,100.0,0.0,0
382.38,27.89,,100.0,0.0,0
382.692,27.8,,100.0,0.0,0
383.006,27.75,,100.0,0.0,0
383.317,27.75,,100.0,0.0,0
383.628,27.77,,100.0,0.0,0
383.937,27.91,,100.0,0.0,0
384.25,28.03,,100.0,0.0,0
384.558,28.03,,100.0,0.0,0
384.871,28.08,,100.0,0.0,0
385.193,27.96,,100.0,0.0,0
385.508,27.89,,100.0,0.0,0
385.82,27.85,,100.0,0.0,0
386.148,27.78,,100.0,0.0,0
386.464,27.85,,100.0,0.0,0
386.769,28.03,,100.0,0.0,0
387.08,28.08,,100.0,0.0,0
387.39,27.98,,100.0,0.0,0
387.697,27.98,,100.0,0.0,0
388.008,27.78,,100.0,0.0,0
388.32,27.75,,100.0,0.0,0
388.634,27.8,,100.0,0.0,0
388.946,27.94,,100.0,0.0,0
389.259,28.01,,100.0,0.0,0
389.583,28.03,,100.0,0.0,0
389.893,28.05,,100.0,0.0,0
389.895,28.03,,100.0,0.0,0
390.206,27.96,,100.0,0.0,0
390.518,27.98,,100.0,0.0,0
390.828,28.03,,100.0,0.0,0
391.141,28.06,,100.0,0.0,0
391.452,28.05,,100.0,0.0,0
391.763,28.11,,100.0,0.0,0
392.075,28.11,,100.0,0.0,0
392.388,28.15,,100.0,0.0,0
392.7,28.22,,51.26,0.0,0
393.012,28.22,,51.23,0.0,0
393.325,27.79,,34.05,0.0,0
393.636,27.51,,42.31,420.0,0
393.946,27.32,,48.0,420.0,0
394.269,27.39,,45.88,420.0,0
394.581,27.47,,43.23,780.0,0
394.89,27.7,,36.32,780.0,0
395.203,27.84,,32.08,780.0,0
395.513,27.72,,35.66,780.0,0
395.822,27.75,,34.54,480.0,0
396.134,27.91,,29.74,480.0,0
396.46,27.91,,29.65,480.0,0
396.77,27.89,,30.08,30.0,0
397.08,27.84,,31.56,30.0,0
397.391,27.8,,32.51,30.0,0
397.699,27.66,,36.51,270.0,0
398.01,27.84,,31.22,270.0,0
398.323,27.89,,29.56,270.0,0
398.635,27.87,,29.99,270.0,0
398.637,27.6,,38.25,330.0,0
398.957,27.42,,43.36,330.0,0
399.272,27.18,,50.61,330.0,0
399.582,27.18,,50.6,180.0,0
399.893,27.2,,50.06,180.0,0
400.202,27.34,,45.87,180.0,0
400.514,27.49,,41.11,240.0,0
400.825,27.49,,41.06,240.0,0
401.139,27.68,,35.28,240.0,0
401.449,27.47,,41.46,240.0,0
401.76,27.51,,40.38,660.0,0
402.072,27.47,,41.31,660.0,0
402.383,27.44,,42.3,660.0,0
402.71,27.47,,41.22,1380.0,0
403.018,27.66,,35.44,1380.0,0
403.331,27.49,,40.59,1380.0,0
403.642,27.63,,36.32,900.0,0
403.951,27.66,,35.22,900.0,0
404.26,27.65,,35.68,900.0,0
404.571,27.65,,35.61,900.0,0
404.884,27.59,,37.11,1830.0,0
405.21,27.42,,42.22,1830.0,0
405.521,27.25,,47.39,1830.0,0
405.837,27.42,,42.15,630.0,0
406.146,27.46,,41.07,630.0,0
406.455,27.65,,35.29,630.0,0
406.767,27.87,,28.37,630.0,0
407.079,27.91,,27.23,630.0,0
407.08,28.15,,19.83,630.0,0
407.389,27.94,,56.07,630.0,0
407.699,28.15,,49.8,750.0,0
408.01,27.93,,56.59,750.0,0
408.336,27.72,,62.87,750.0,0
408.666,27.91,,57.17,450.0,0
408.972,27.85,,58.75,450.0,0
409.277,27.77,,61.36,450.0,0
409.59,27.72,,62.97,240.0,0
409.901,27.79,,60.9,240.0,0
410.224,27.61,,66.14,240.0,0
410.537,27.79,,60.97,240.0,0
410.849,28.05,,53.18,180.0,0
411.157,28.01,,54.22,180.0,0
411.463,28.18,,49.0,180.0,0
411.776,28.05,,53.15,780.0,0
412.1,28.03,,83.77,780.0,0
412.41,28.05,,83.44,780.0,0
412.72,28.08,,82.49,360.0,0
413.032,28.31,,75.8,360.0,0
413.342,28.17,,80.05,360.0,0
413.651,27.94,,86.91,270.0,0
413.964,27.68,,94.97,270.0,0
414.286,27.49,,100.0,270.0,0
414.592,27.6,,97.86,270.0,0
414.907,27.82,,91.22,510.0,0
415.221,27.8,,100.0,510.0,0
415.222,28.18,,100.0,510.0,0
415.53,28.22,,100.0,90.0,0
415.84,28.31,,100.0,90.0,0
416.155,28.34,,100.0,90.0,0
416.466,28.34,,100.0,0.0,0
416.78,28.17,,100.0,0.0,0
417.09,28.13,,100.0,0.0,0
417.4,28.18,,100.0,0.0,0
417.727,28.17,,100.0,0.0,0
418.036,28.29,,100.0,0.0,0
418.344,28.31,,100.0,0.0,0
418.655,28.29,,100.0,0.0,0
418.967,28.32,,100.0,0.0,0
419.275,28.32,,100.0,0.0,0
419.599,28.38,,100.0,0.0,0
419.911,28.41,,100.0,0.0,0
420.221,28.39,,100.0,0.0,0
420.529,28.34,,100.0,0.0,0
420.837,28.32,,100.0,0.0,0
421.15,28.31,,100.0,0.0,0
421.475,28.43,,100.0,0.0,0
421.783,28.39,,100.0,0.0,0
422.097,28.43,,100.0,0.0,0
422.405,28.45,,100.0,0.0,0
422.717,28.43,,100.0,0.0,0
423.024,28.32,,100.0,0.0,0
423.347,28.29,,100.0,0.0,0
423.659,28.29,,100.0,0.0,0
423.66,28.27,,100.0,0.0,0
423.969,28.34,,100.0,0.0,0
424.278,28.43,,100.0,0.0,0
424.59,28.46,,100.0,0.0,0
424.901,28.5,,100.0,0.0,0
425.211,28.41,,100.0,0.0,0
425.539,28.39,,100.0,0.0,0
425.851,28.43,,100.0,0.0,0
426.162,28.38,,100.0,0.0,0
426.476,28.32,,100.0,0.0,0
426.786,28.32,,100.0,0.0,0
427.094,28.24,,100.0,0.0,0
427.407,28.29,,100.0,0.0,0
427.717,28.46,,100.0,0.0,0
428.032,28.48,,100.0,0.0,0
428.34,28.5,,100.0,0.0,0
428.65,28.55,,100.0,0.0,0
428.96,28.52,,100.0,0.0,0
429.286,28.53,,100.0,0.0,0
429.598,28.59,,100.0,0.0,0
